"id";"mapId";"player";"datetime";"medal";"timeSpent";"mapper";"styles";"skipType";"atTime";"finalTime";"currentMedalCount";"freeSkipCount";"pbBeforeFin";"mapTitle";"currentGoldCount"
223;115169;"Larstm";"2025-01-08 21:03:31.97585";"at";468672;"HamSolo3214";"LOL,";"noskip";25179;25096;26;3;-1;"Spacky-1 - Reloaded";7
224;96432;"Larstm";"2025-01-08 21:06:09.015747";"at";143322;"ZrackZz";"Reactor,Pathfinding,Puzzle,";"noskip";39183;37957;27;3;50351;" Where is the fin? 2";7
225;57465;"Larstm";"2025-01-08 21:07:51.92088";"at";97166;"Dark_KirbyLoL";"FullSpeed,";"noskip";98438;82541;28;3;-1;"Macrotrackgen Fullspeed";7
226;39820;"Larstm";"2025-01-08 21:13:12.277939";"at";63161;"shitfest";"LOL,";"noskip";41692;36516;31;3;-1;"shitfest - bubbling under";7
227;63846;"Larstm";"2025-01-08 21:14:20.905175";"at";57008;"G0ldyfish";"LOL,Grass,";"noskip";13026;12431;32;3;-1;"Ujel #4";7
228;83481;"Larstm";"2025-01-08 21:15:53.494007";"at";88782;"aoutix";"LOL,";"noskip";25384;25288;33;3;25712;"i learned how to place blocks";7
229;148832;"Larstm";"2025-01-08 21:20:41.837053";"gold";276827;"Vortex";"RPG,Mini,";"noskip";53412;55554;33;3;59016;"﻿[mRPG] Meïklo";8
230;208460;"Larstm";"2025-01-08 21:22:11.934254";"at";85627;"Devildude1";"LOL,Stunt,Reactor,";"noskip";36338;33933;34;3;-1;"Funny Icy trick 6";8
231;162267;"Larstm";"2025-01-08 21:23:02.562139";"at";43429;"Sokol";"Tech,Mini,";"noskip";18320;18123;35;3;19858;"JeeNαα by SkeyNed";8
232;127895;"Larstm";"2025-01-08 21:23:14.67468";"at";7267;"JJjoker57";"LOL,";"noskip";14751;3858;36;3;-1;"RMC free 0412";8
233;65643;"Larstm";"2025-01-08 21:24:05.967842";"gold";46498;"Fluffel-";"Tech,";"noskip";39355;41705;36;3;-1;"flyffel mappink 4";9
234;94571;"Larstm";"2025-01-08 21:24:27.719856";"at";16090;"10mm";"FullSpeed,";"noskip";6094;6092;37;3;-1;"CP1 - 07";9
235;74015;"Larstm";"2025-01-08 21:24:36.182938";"at";3409;"galoomba_";"Press Forward,MultiLap,";"noskip";19;19;38;3;-1;"fast";9
236;177178;"Larstm";"2025-01-08 21:26:55.400116";"at";133956;"oliveTM";"LOL,";"noskip";53142;50939;39;3;-1;"﻿Scwäpie speed map";9
237;56963;"Larstm";"2025-01-08 21:27:19.934068";"at";18975;"Partvision";"Press Forward,";"noskip";15477;15477;40;3;-1;"ManiaCollisical (PF)";9
238;121536;"Larstm";"2025-01-08 21:27:37.108747";"at";12904;"Kristian_Gr";"LOL,";"noskip";9811;9554;41;3;-1;"Too long 7";9
239;65770;"Larstm";"2025-01-08 21:29:41.244151";"at";117844;"DBD.Nova_B476";"Competitive,";"noskip";28281;27643;42;3;28657;"TheFecalMatter";9
240;202047;"Larstm";"2025-01-08 21:31:17.833379";"gold";89180;"antiReal_TM";"FullSpeed,";"noskip";37336;38540;42;3;43406;"AirGO";10
241;30384;"Larstm";"2025-01-08 21:32:22.4321";"at";57800;"Daroachie";"Race,";"noskip";27669;25973;43;3;-1;"Daro~ 01 - Ordinary";10
242;208376;"Larstm";"2025-01-08 21:33:56.873739";"gold";87735;"iamdbcooper";"Dirt,DesertCar,SpeedMapping,";"noskip";26858;27695;43;3;37005;"KEKL - For the love of speedcheck";11
243;170145;"Larstm";"2025-01-08 21:35:09.498075";"gold";63271;"Gommettes";"Tech,Scenery,";"noskip";46401;48461;43;3;-1;"Overwhelming feelings  or the illusion of free wil";12
244;153748;"Larstm";"2025-01-08 21:39:43.859228";"gold";261072;"Chayann23TM";"LOL,";"noskip";6853;7701;43;3;-1;"﻿1ere activité a la plage";13
245;45786;"Larstm";"2025-01-08 21:40:14.32248";"gold";25438;"Teffztm";"Mini,";"noskip";16982;18328;43;3;-1;"Teffz Short4";14
246;101509;"Larstm";"2025-01-08 21:40:52.817128";"at";30414;"fabysco";"LOL,";"noskip";18142;17871;44;3;-1;"fab lol #708";14
247;202467;"Larstm";"2025-01-08 21:46:51.833947";"at";352763;"Redils Mutnauq";"MultiLap,Stunt,Transitional,";"noskip";55462;54879;45;3;62389;"14 shades of blue [df88]";14
248;162338;"Larstm";"2025-01-08 21:47:24.860597";"skip";25497;"Yumiko";"LOL,Reactor,RallyCar,";"freeskip";38696;-1;45;2;62389;"Blocktest LOL 0022";14
249;71472;"Larstm";"2025-01-08 21:48:39.500156";"gold";59591;"AsckiTM";"Scenery,Grass,";"noskip";49391;52684;45;2;-1;"Grassy surge";15
250;131335;"Larstm";"2025-01-08 21:53:37.652274";"at";289183;"HugeDickJohnson";"Reactor,Signature,Water,";"noskip";42498;37962;46;2;46452;"Poseidons Curse";15
251;158024;"Larstm";"2025-01-08 21:54:49.648485";"at";67691;"AkoyaP6618";"Dirt,RallyCar,";"noskip";26810;26609;47;2;35321;"Upon a hill";15
252;49263;"Larstm";"2025-01-08 21:55:10.678918";"at";16883;"smog70";"Dirt,Mini,";"noskip";14483;13543;48;2;-1;"Mini H";15
253;100428;"Larstm";"2025-01-08 21:56:45.83166";"at";85710;"Carmen_The_Frog";"SpeedFun,";"noskip";25354;25281;49;2;25482;"Speedy Eight";15
254;45080;"Larstm";"2025-01-08 21:58:01.606866";"gold";65719;"ollernice";"Dirt,Scenery,";"noskip";56445;59848;49;2;-1;"Ahn'Tjaru";16
255;111173;"Larstm";"2025-01-08 21:58:48.102802";"at";41906;"slim_jim1988";"Bobsleigh,";"noskip";49341;38156;50;2;-1;"ClinkyDinks";16
256;66414;"Larstm";"2025-01-08 21:59:16.735151";"at";24640;"Draezeroth";"ZrT,";"noskip";22188;21058;51;2;-1;"Ain't That Big !";16
257;70896;"Larstm";"2025-01-08 21:59:39.841492";"at";18655;"TheB1ta1tes";"FullSpeed,Mini,";"noskip";15160;15090;52;2;-1;"#24 Into madness";16
258;30826;"Larstm";"2025-01-08 22:01:14.440159";"at";85108;"JunkSGS";"Ice,";"noskip";37028;36608;53;2;42989;"ICS - Thermal";16
259;212351;"Larstm";"2025-01-08 22:02:02.397765";"gold";37852;"x96sniping";"LOL,Mini,Mixed,";"noskip";5055;5268;53;2;5472;"5 second snipe";17
260;37919;"Larstm";"2025-01-08 22:02:55.187126";"at";48333;"u.B.m";"LOL,";"noskip";26922;24248;54;2;-1;"Write F in Chat";17
261;155195;"Larstm";"2025-01-08 22:03:35.245623";"at";34916;"endriago-1988";"Dirt,";"noskip";31971;30844;55;2;-1;"TM2 A07 (Snow Car)";17
262;195207;"Larstm";"2025-01-08 22:05:17.951864";"at";93806;"Eggburgers";"LOL,";"noskip";8596;6391;56;2;11037;"Egg's LOL #27";17
263;131566;"Larstm";"2025-01-08 22:09:17.553976";"at";233591;"Ben1173";"Tech,SpeedTech,Competitive,";"noskip";54000;53514;57;2;54206;"Tech Dreams";17
264;42474;"Larstm";"2025-01-08 22:10:01.295582";"skip";7001;"Flink__";"Ice,Remake,";"brokenskip";60082;-1;57;2;54206;"Icy Fall 2021 - 15";17
265;207373;"Larstm";"2025-01-08 22:16:43.873194";"gold";393479;"Aries__90";"Race,Remake,RallyCar,";"noskip";63192;66401;57;2;67748;"NFSIII - HOMETOWN - Rally";18
266;131910;"Larstm";"2025-01-08 22:18:01.580012";"gold";72619;"a1nr17rv024cm74";"FullSpeed,SpeedDrift,";"noskip";38933;40630;57;2;-1;"some ting";19
267;205233;"Larstm";"2025-01-08 22:18:48.855724";"gold";42820;"xPPHx";"Tech,Mini,";"noskip";16965;17368;57;2;17662;"Fianchetto";20
268;1433;"Larstm";"2025-01-08 22:21:18.888572";"at";138993;"CodexLambda";"Nascar,";"noskip";77398;76470;58;2;-1;"L03 NSC - Siphons (TM2 Remake)";20
269;186857;"Larstm";"2025-01-08 22:21:47.202225";"at";16286;"AdyuxTM";"Mini,SpeedMapping,";"noskip";12856;12756;59;2;-1;"HES-009";20
270;199689;"Larstm";"2025-01-08 22:22:14.315528";"at";17346;"kvampe";"Mini,SpeedMapping,";"noskip";15282;13852;60;2;-1;"Huntable Mini's - 13";20
271;162569;"Larstm";"2025-01-08 22:23:47.472293";"gold";80154;"Dark_Kirby_TM";"Ice,Altered Nadeo,RallyCar,";"noskip";71068;73427;60;2;-1;" Ricy Winter 2024 - 21";21
272;150932;"Larstm";"2025-01-08 22:24:21.407797";"gold";29357;"twist__";"Tech,Mini,";"noskip";22075;23855;60;2;-1;"TASAUS";22
273;65185;"Larstm";"2025-01-08 22:24:56.896576";"at";30060;"G0ldyfish";"Tech,Ice,Mini,";"noskip";27119;26206;61;2;-1;"Goldy's Tiny's #2 Icy Blue";22
274;80853;"Larstm";"2025-01-08 22:25:31.574971";"gold";26071;"Prouwie";"Grass,";"noskip";8892;9165;61;2;9278;"Prouwie-mini 1";23
275;108225;"Larstm";"2025-01-08 22:28:04.751719";"at";140667;"Master.Alan";"FullSpeed,";"noskip";25761;25748;62;2;26561;"FS at home";23
276;31492;"Larstm";"2025-01-08 22:28:43.658379";"gold";34333;"ECL.Warock.";"Tech,";"noskip";23991;25447;62;2;-1;"Tech Illness";24
277;207671;"Larstm";"2025-01-08 22:32:29.77677";"skip";217333;"sailents";"LOL,Trial,Water,";"freeskip";95229;-1;62;1;-1;"wipeout";24
278;187091;"Larstm";"2025-01-08 22:33:53.816272";"at";76588;"Kann";"LOL,";"noskip";12606;12054;63;1;15054;"LOL - 12 -";24
279;40159;"Larstm";"2025-01-08 22:36:01.305997";"at";114444;"Dark-Angel-Tm";"Mini,";"noskip";25542;24974;64;1;26027;"Mania-Game-11";24
280;106730;"Larstm";"2025-01-08 22:39:07.028552";"gold";171160;"Karlukki";"Competitive,Mixed,";"noskip";52565;55025;64;1;68112;"TXC  - Sorana";25
281;95458;"Larstm";"2025-01-08 22:39:38.450184";"at";26503;"Arch3556";"LOL,Ice,Backwards,";"noskip";14668;13815;65;1;-1;"Scattered 2";25
282;162348;"Larstm";"2025-01-08 22:45:33.128494";"at";184600;"threading";"SnowCar,RallyCar,";"noskip";38956;38429;67;1;39124;"Simple Scene";25
283;207527;"Larstm";"2025-01-08 22:52:13.753313";"at";394430;"singerous";"RPG,Mixed,";"noskip";80892;78167;68;1;-1;"DitchGrid - singerous (Checkpointless)";25
284;161182;"Larstm";"2025-01-08 22:53:39.980763";"gold";81922;"VellVee";"Race,";"noskip";31410;32709;68;1;-1;"~~ Shchur ~~";26
285;161246;"Larstm";"2025-01-08 22:54:53.620456";"at";62186;"Sokol";"Race,Mini,";"noskip";14761;14627;69;1;14795;"Up! [lol/mini] by ksfr";26
286;183055;"Larstm";"2025-01-08 22:56:01.215695";"gold";63368;"Gazorpalse";"LOL,Dirt,Signature,";"noskip";7681;7975;69;1;8350;"DirtyTrick #68";27
287;194858;"Larstm";"2025-01-08 22:58:36.764584";"at";150438;"Conorsson77";"Race,Mixed,";"noskip";67523;53761;70;1;-1;"Yoink";27
288;89624;"Larstm";"2025-01-08 22:59:52.013733";"gold";67127;"Scorchius";"Remake,Plastic,";"noskip";59581;61160;70;1;-1;"Plastic Winter 2023 - 08 (ft' zodiark)";28
289;56639;"Larstm";"2025-01-08 23:03:17.564107";"at";201090;"lokalerkeks";"LOL,";"noskip";33888;33403;71;1;46154;"Joint";28
290;35745;"Larstm";"2025-01-08 23:04:02.646403";"at";33170;"Naxanria";"Race,";"noskip";13242;13051;72;1;13308;"[short] 187";28
291;71201;"Larstm";"2025-01-08 23:04:37.512794";"skip";30840;"BloomTM";"SpeedDrift,Plastic,Bobsleigh,";"brokenskip";32500;-1;72;1;13308;"1st Map ";28
292;156678;"Larstm";"2025-01-08 23:05:32.777854";"at";45282;"Ay3s";"Ice,Bobsleigh,";"noskip";6698;6693;73;1;6922;"U8S - Dryce";28
293;194341;"Larstm";"2025-01-08 23:08:44.904308";"at";180750;"zRobyyy";"RPG,";"noskip";35320;35012;74;1;35353;"Escape the Valley";28
294;157958;"Larstm";"2025-01-08 23:10:02.31163";"at";67866;"BloodForNoxus";"RallyCar,";"noskip";33116;26958;75;1;-1;"Rally up";28
295;190187;"Larstm";"2025-01-08 23:10:50.114802";"at";43008;"Elzapat";"MixedCar,SpeedMapping,";"noskip";20815;20767;76;1;-1;"Lined Up";28
296;139093;"Larstm";"2025-01-08 23:16:12.93688";"gold";314664;"PerleTheBudgie";"SpeedFun,Competitive,Plastic,";"noskip";55000;57906;76;1;73121;"Camel Helix CE";29
297;190220;"Larstm";"2025-01-08 23:16:51.592543";"gold";26255;"Josh1963";"Mini,SnowCar,SpeedMapping,";"noskip";9733;10111;76;1;-1;"Snow mini #7";30
298;31235;"Larstm";"2025-01-08 23:20:48.884346";"gold";229717;"Trosstrix";"FullSpeed,Scenery,Mixed,";"noskip";44521;47522;76;1;65002;"Kanyonisha";31
299;189393;"Larstm";"2025-01-08 23:22:00.834919";"at";65626;"ollieoxiclean";"Minigame,";"noskip";58518;45931;77;1;-1;"#20 - Bingo";31
300;182383;"Larstm";"2025-01-08 23:22:30.893233";"at";23602;"not-XpERt";"Bugslide,";"noskip";9684;9600;78;1;-1;"fast bug 08 #2";31
301;204568;"Larstm";"2025-01-08 23:24:46.295817";"at";130842;"Dark_Kirby_TM";"Altered Nadeo,";"noskip";17959;17875;79;1;18635;"Fall 2024 - 20 - Podium";31
302;157094;"Larstm";"2025-01-08 23:27:23.759992";"at";151182;"MajorMcNastie";"Bobsleigh,";"noskip";46000;45691;80;1;46126;"Bobbus!";31
303;93026;"Larstm";"2025-01-08 23:32:15.880981";"at";277185;"Sokol";"Tech,Mini,";"noskip";24070;24057;81;1;24197;"Dotchy´s Hunt°4 by dotchy";31
304;111000;"Larstm";"2025-01-08 23:32:40.051784";"gold";19688;"Atrick";"Bobsleigh,";"noskip";10191;10351;81;1;-1;"KEKL - Meaning of life is Death";32
305;173983;"socramdavid98";"2025-01-08 23:32:59.973182";"skip";1315;"Shark_Bubbles";"Offroad,";"freeskip";18324;-1;19;114;-1;"run";-1
306;195385;"Larstm";"2025-01-08 23:34:07.48634";"at";81403;"Fatinho";"Mini,SnowCar,";"noskip";12537;12480;82;1;12588;"SVR - SnOwO";32
307;63335;"Larstm";"2025-01-08 23:35:36.865895";"at";81995;"pr0gamer63";"SpeedFun,Scenery,";"noskip";30235;29223;83;1;31733;"SummerSpeed";32
308;145870;"Larstm";"2025-01-08 23:36:10.859935";"at";26330;"Doc_Ones";"Tech,LOL,Competitive,";"noskip";4379;4377;84;1;4384;"The turn";32
309;123829;"Larstm";"2025-01-08 23:37:08.783782";"at";52122;"Doc_Ones";"Tech,Competitive,Transitional,";"noskip";48571;48232;85;1;-1;"The four seasons v2";32
310;135870;"Larstm";"2025-01-08 23:38:49.617444";"at";95257;"RealCake";"Tech,Competitive,Transitional,";"noskip";63951;59192;86;1;-1;"Park";32
311;162053;"Larstm";"2025-01-08 23:39:42.555685";"at";47396;"Bunnz.";"FullSpeed,";"noskip";20740;20398;87;1;-1;"Velocity Vista";32
312;110785;"Larstm";"2025-01-08 23:40:14.835109";"gold";27351;"Dark_KirbyLoL";"LOL,";"noskip";7936;7993;87;1;8113;"Irgendwas #0229";33
313;157202;"Larstm";"2025-01-08 23:40:48.049656";"at";27526;"endriago-1988";"LOL,";"noskip";10985;10712;88;1;-1;"Lucky Jumping #042";33
314;135043;"Larstm";"2025-01-08 23:42:14.118012";"at";50028;"EriksVil";"Tech,Reactor,";"noskip";46011;43057;89;1;-1;"Map for Scrapster, good basemap btw, but why TMGL ";33
315;68718;"Larstm";"2025-01-08 23:44:13.781034";"gold";112877;"Kyle.A";"Water,Plastic,";"noskip";30032;31404;89;1;-1;"BetaCup #4 - WetPlastic";34
316;103326;"Larstm";"2025-01-08 23:46:41.346043";"at";141172;"qeefy";"FullSpeed,";"noskip";16497;16452;90;1;16550;"fs WIP";34
317;72371;"Larstm";"2025-01-08 23:48:59.253493";"gold";133479;"BlueJinx";"Mini,";"noskip";6240;6243;90;1;6244;"Summer 2022 - 04 CP1 Ends";35
318;73252;"Larstm";"2025-01-08 23:51:03.979103";"at";120079;"tm.contact";"Ice,Mini,";"noskip";12639;12461;91;1;12708;"Brevis Glacies";35
319;85408;"Larstm";"2025-01-08 23:51:33.520187";"at";24061;"MrEatenAlive";"Freestyle,";"noskip";22251;20375;92;1;-1;"Short #17";35
320;103839;"Larstm";"2025-01-08 23:53:37.098565";"gold";119234;"ItsJacksonnn";"Offroad,Dirt,Reactor,";"noskip";34629;35843;92;1;-1;"Spring 2023 - 16 (Cruise)";36
321;63679;"Larstm";"2025-01-08 23:54:47.811488";"at";65368;"TheB1ta1tes";"Race,Dirt,";"noskip";29160;29118;93;1;29398;"ngolo uphill #5";36
322;210220;"Larstm";"2025-01-08 23:55:23.453219";"skip";29213;"Luddekuddekofot";"Mixed,Freestyle,Sausage,";"freeskip";34722;-1;93;0;29398;"Free rmc 223";36
323;129353;"Larstm";"2025-01-08 23:56:21.491553";"at";53970;"Naxanria";"LOL,Mini,";"noskip";6629;6628;94;0;6633;"m446";36
324;141164;"Larstm";"2025-01-08 23:58:20.618212";"at";114689;"MKCHICKWIT";"SpeedFun,Slow Motion,";"noskip";112591;110435;95;0;-1;"Trashy night -74 - by KGB ft Riolu";36
325;35675;"Larstm";"2025-01-08 23:58:43.124288";"at";17571;"Naxanria";"Race,";"noskip";14487;14336;96;0;-1;"[short] 117";36
326;133411;"Larstm";"2025-01-09 00:01:22.643462";"gold";154786;"fabysco";"Mini,Backwards,";"noskip";18291;18388;96;0;18471;"fab mini bw built during lunchbreak at work";37
327;142602;"Larstm";"2025-01-09 00:01:56.174167";"at";28803;"OG_Grif";"Slow Motion,Transitional,Wood,";"noskip";27287;24937;97;0;-1;"Snow-Mo Test1";37
328;50040;"Larstm";"2025-01-09 00:02:25.404484";"at";23731;"KlitlikasWTF";"Ice,Signature,Plastic,";"noskip";28954;13843;98;0;-1;"Boy With Apple!";37
329;65615;"Larstm";"2025-01-09 00:04:07.364918";"gold";97745;"Punzl";"Race,";"noskip";22641;22952;98;0;23852;"Zuqq";38
330;94542;"Scrapie98";"2025-01-09 14:58:22.736251";"gold";60000;"10mm";"FullSpeed,";"noskip";7028;7062;86;4;7318;"CP1 - 20";30
331;215630;"Scrapie98";"2025-01-09 14:58:50.503226";"at";23570;"Archielooker";"Grass,";"noskip";20452;20167;87;4;-1;"grass and gear management";30
332;113996;"Scrapie98";"2025-01-09 15:00:49.398933";"at";114011;"Drole2Con";"Mini,Sausage,";"noskip";14061;13992;88;4;14110;"Drole2Mini #5";30
333;27076;"Scrapie98";"2025-01-09 15:01:52.164149";"skip";56379;"Killeut";"LOL,";"brokenskip";33952;49958;88;4;-1;"[Prodigy Cup ] La Rafale by Werthigo";30
334;85770;"Scrapie98";"2025-01-09 15:03:44.487739";"at";108279;"scope28";"Race,Tech,EngineOff,";"noskip";50729;47618;89;4;50911;"cruse'n";30
335;130878;"Scrapie98";"2025-01-09 15:04:46.782099";"at";55293;"lorensj81";"Mini,";"noskip";6525;6282;90;4;6870;"Trickster #03";30
336;152811;"Scrapie98";"2025-01-09 15:06:27.267455";"gold";93726;"Laser";"Tech,Plastic,";"noskip";30975;31504;90;4;42533;"Nokturno";31
337;70509;"Scrapie98";"2025-01-09 15:06:44.826955";"skip";9950;"Bingle_Bangle";"Ice,Stunt,Bobsleigh,";"brokenskip";36596;-1;90;4;42533;"Kraeradell Paragon";31
338;58334;"Scrapie98";"2025-01-09 15:09:16.57621";"gold";147612;"Brannstrom";"LOL,";"noskip";9619;9814;90;4;-1;"verifynoproblem";32
339;208127;"Scrapie98";"2025-01-09 15:10:20.316251";"at";59747;"fauli_balulu";"LOL,";"noskip";24489;22769;91;4;-1;"Worse than Good #3";32
340;151870;"Scrapie98";"2025-01-09 15:11:20.518686";"at";56257;"Doomato";"Mixed,";"noskip";65673;52055;92;4;-1;"Doombow road";32
341;208941;"Scrapie98";"2025-01-09 15:12:17.872009";"at";53503;"Winderix";"Wood,";"noskip";23537;23116;93;4;24981;"TBRC - 20";32
342;142703;"Scrapie98";"2025-01-09 15:13:03.832933";"at";41970;"Chickeninab0x";"Offroad,Ice,";"noskip";33982;33231;94;4;-1;"5 Minutes crafts 24";32
343;179185;"Scrapie98";"2025-01-09 15:13:16.281241";"at";8337;"Zynplexity";"Dirt,Educational,";"noskip";5149;5117;95;4;-1;"Learning Dirt 3";32
344;101140;"Scrapie98";"2025-01-09 15:14:37.063352";"at";74639;"therealm1st";"Tech,Mini,Mixed,";"noskip";18376;18321;96;4;18682;"m1st 3x30 #002";32
345;135491;"Scrapie98";"2025-01-09 15:15:54.545493";"at";73273;"XertroV";"Race,Signature,";"noskip";71841;70044;97;4;-1;"Blame MattDTO";32
346;152195;"Scrapie98";"2025-01-09 15:17:46.310397";"at";107501;"striderin";"LOL,";"noskip";22646;21292;98;4;23048;"play it again #5";32
347;179605;"Scrapie98";"2025-01-09 15:19:19.622004";"gold";89387;"Mac_ancheez";"LOL,Bugslide,";"noskip";10740;11654;98;4;-1;"chill slide";33
348;173140;"Scrapie98";"2025-01-09 15:19:48.156594";"at";22744;"Bapdada";"DesertCar,";"noskip";22251;19717;99;4;-1;"TGE Desert Car Road Campaign 09";33
349;36;"Scrapie98";"2025-01-09 15:20:06.610607";"at";13872;"Raggie";"LOL,";"noskip";13477;10532;100;4;-1;"easyICELoL#1";33
350;57971;"Scrapie98";"2025-01-09 15:21:23.58971";"at";72911;"Yannex";"Race,Signature,";"noskip";19038;18728;101;4;20931;"sportyx-920";33
351;137645;"Scrapie98";"2025-01-09 15:22:34.780523";"gold";66632;"Venom";"Tech,";"noskip";26223;27131;101;4;-1;"Getting back into it #3";34
352;189529;"Scrapie98";"2025-01-09 15:24:06.705791";"at";86768;"AFLC";"Plastic,SnowCar,Wood,";"noskip";31102;30233;102;4;31450;"WP Boat";34
353;168758;"Scrapie98";"2025-01-09 15:26:13.730637";"gold";109112;"SnappieTM";"Mixed,Transitional,";"noskip";44702;46822;102;4;54426;"Belgica ||| 2086";35
354;208867;"Scrapie98";"2025-01-09 15:28:18.76819";"at";120685;"Telscn";"Dirt,";"noskip";52297;52217;103;4;54853;"Crimson Castle Land 06 (Dirty Climb)";35
355;103640;"Scrapie98";"2025-01-09 15:30:11.64167";"gold";109034;"RaeTM";"LOL,";"noskip";12382;13099;103;4;15864;"Flippo";36
356;66349;"Scrapie98";"2025-01-09 15:32:51.391511";"at";155368;"pixmaseb";"Educational,";"noskip";67461;63784;104;4;-1;"La cuvette";36
357;105588;"Scrapie98";"2025-01-09 15:33:14.017959";"gold";18781;"XertroV";"Grass,Signature,Puzzle,";"noskip";50;101;104;4;102;"A Little Puzzle 3";37
358;133211;"Scrapie98";"2025-01-09 15:37:29.563718";"skip";251644;"YutoUwU";"LOL,Trial,";"freeskip";109450;-1;104;3;102;"Random Trial";37
359;109356;"Scrapie98";"2025-01-09 15:38:41.56342";"at";67622;"DarkNemesis";"Tech,Dirt,Mixed,";"noskip";64024;63235;105;3;-1;"Random Mapping #11";37
360;112345;"Scrapie98";"2025-01-09 15:39:47.536789";"at";62087;"DemonicGenesis";"MultiLap,Plastic,Sausage,";"noskip";40234;39638;106;3;-1;"my eighth map";37
361;158525;"Scrapie98";"2025-01-09 15:41:44.678257";"at";112981;"fabysco";"LOL,Mini,";"noskip";17665;16535;107;3;-1;"fab lol #1272";37
362;165064;"Scrapie98";"2025-01-09 15:43:13.272257";"skip";83868;"Suudo_W";"RPG,Mini,";"freeskip";139220;-1;107;2;-1;"(mini RPG) Ambutu";37
363;82548;"Scrapie98";"2025-01-09 15:44:39.510816";"at";82107;"ZrackZz";"RPG,Mini,";"noskip";23825;23399;108;2;24988;"Really Short Maps 372";37
364;103046;"Scrapie98";"2025-01-09 15:45:18.722193";"at";34429;"bee_Rent";"Mixed,Bobsleigh,";"noskip";31435;30820;109;2;-1;"KEKL - Frigid Tires";37
365;48596;"Scrapie98";"2025-01-09 15:46:04.867182";"at";41670;"KlitlikasWTF";"Ice,Signature,Plastic,";"noskip";11251;11103;110;2;11338;"PLASTICE! 0044!";37
366;122576;"Scrapie98";"2025-01-09 15:48:28.490096";"gold";137444;"tag6661";"Ice,Sausage,Altered Nadeo,";"noskip";50178;51412;110;2;58535;"'platsaus' is a test map";38
367;192027;"Scrapie98";"2025-01-09 15:50:24.392824";"at";111704;"MIZUNOMI_TM";"Bobsleigh,";"noskip";26751;25745;111;2;-1;"03 - No Comply";38
368;88154;"Scrapie98";"2025-01-09 15:51:12.195552";"at";43246;"Dark_KirbyLoL";"LOL,";"noskip";18541;18475;112;2;18577;"Symmetrical Winter 2023 - 05";38
369;174589;"Scrapie98";"2025-01-09 15:52:34.918257";"at";78150;"Google_Randome";"Tech,";"noskip";30035;29568;113;2;-1;"GooG_Tech_4";38
370;177008;"Scrapie98";"2025-01-09 15:55:47.096569";"at";187352;"saramago92";"Competitive,Dirt,Scenery,";"noskip";44892;44388;114;2;48711;"Dunes and Caves";38
371;29182;"Scrapie98";"2025-01-09 15:56:51.44591";"at";60085;"DiBLoX_101";"LOL,Mini,";"noskip";14041;13848;115;2;15377;"#LOX- Over The Road";38
372;168122;"Scrapie98";"2025-01-09 15:57:48.206662";"gold";52719;"teh_macho";"Race,LOL,Dirt,";"noskip";26294;27342;115;2;-1;"Castle";39
373;46107;"Scrapie98";"2025-01-09 15:58:35.750518";"at";43869;"illuminPhoenix";"LOL,Dirt,";"noskip";7494;7486;116;2;7534;"LuckyJumping#003";39
374;30476;"Scrapie98";"2025-01-09 15:59:15.512998";"at";35599;"MordecaiXLII";"Tech,";"noskip";33022;31617;117;2;-1;"﻿Cas d'École";39
375;33762;"Scrapie98";"2025-01-09 16:01:28.807809";"at";100864;"savati";"RPG,Mini,";"noskip";43523;41568;118;2;-1;"[MINI RPG] Towers ";39
376;70868;"Scrapie98";"2025-01-09 16:02:46.147061";"at";73177;"Jakkals";"Mixed,Transitional,EngineOff,";"noskip";29278;29042;119;2;-1;"Simulation Swarm";39
377;107979;"Scrapie98";"2025-01-09 16:03:55.362383";"at";64796;"illancup";"Race,";"noskip";63971;61258;120;2;-1;"﻿IC - Siitepöly";39
378;97253;"Scrapie98";"2025-01-09 16:04:46.076715";"gold";46931;"RDN.Razor";"Race,Competitive,";"noskip";34085;36155;120;2;-1;"Short Map #2";40
379;45977;"Scrapie98";"2025-01-09 16:05:05.333331";"at";14904;"titagames";"LOL,";"noskip";11741;11655;121;2;-1;"Exsto #0534";40
